text_content,label
Secure your certificate now! Internship confirmed at random-fake.com after payment.	0
Urgent! Your internship slot at quickjobsnow.biz awaits. Send documents to unverified-company.net.	0
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to fraudsite.info.	0
Internship letter: You are selected for a 5-month internship at Google.	1
This is to certify that Clara Johnson has completed an internship at Google from March to November.	1
Certificate of internship: The bearer of this letter, Bob Smith, is certified for internship at Amazon.	1
This letter serves as an official certificate of internship for Alice at Microsoft, under the Design department.	1
Certificate of internship: The bearer of this letter, Alice, is certified for internship at Google.	1
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
Certificate of internship: The bearer of this letter, Eva Brown, is certified for internship at Infosys.	1
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
We confirm that Daniel Lee successfully completed a project-based internship at TCS during June–September.	1
You’ve been selected for an internship. Send your ID proof to sketchyplace.com.	0
We confirm that Bob Smith successfully completed a project-based internship at Amazon during March–February.	1
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
Certificate of internship: The bearer of this letter, Daniel Lee, is certified for internship at TCS.	1
This is to certify that Clara Johnson has completed an internship at Google from June to December.	1
Certificate of internship: The bearer of this letter, Eva Brown, is certified for internship at Microsoft.	1
Get an instant internship! Pay 299 and get placed in top MNCs. Visit quickjobsnow.biz now!	0
You’ve been selected for an internship. Send your ID proof to sketchyplace.com.	0
Internship letter: You are selected for a 1-month internship at Amazon.	1
Congratulation! You have won an internship from verify-later.org. Share your Aadhaar to confirm.	0
Congratulation! You have won an internship from random-fake.com. Share your Aadhaar to confirm.	0
Get an instant internship! Pay 599 and get placed in top MNCs. Visit fakeinternship.co now!	0
Internship letter: You are selected for a 1-month internship at TCS.	1
We confirm that Eva Brown successfully completed a project-based internship at WIPRO during June–May.	1
Certificate of internship: The bearer of this letter, Bob Smith, is certified for internship at Infosys.	1
Secure your certificate now! Internship confirmed at quickjobsnow.biz after payment.	0
Secure your certificate now! Internship confirmed at random-fake.com after payment.	0
Urgent! Your internship slot at quickjobsnow.biz awaits. Send documents to unverified-company.net.	0
Urgent! Your internship slot at random-fake.com awaits. Send documents to sketchyplace.com.	0
This letter serves as an official certificate of internship for Alice at Microsoft, under the Engineering department.	1
Get an instant internship! Pay 499 and get placed in top MNCs. Visit quickjobsnow.biz now!	0
Congratulation! You have won an internship from verify-later.org. Share your Aadhaar to confirm.	0
Internship letter: You are selected for a 2-month internship at Amazon.	1
Internship letter: You are selected for a 5-month internship at WIPRO.	1
Urgent! Your internship slot at scamjobs.io awaits. Send documents to sketchyplace.com.	0
This letter serves as an official certificate of internship for John Doe at Infosys, under the Engineering department.	1
This is to certify that Daniel Lee has completed an internship at Infosys from March to January.	1
Congratulation! You have won an internship from fakeinternship.co. Share your Aadhaar to confirm.	0
Secure your certificate now! Internship confirmed at random-fake.com after payment.	0
This letter serves as an official certificate of internship for Eva Brown at WIPRO, under the Research department.	1
This letter serves as an official certificate of internship for Daniel Lee at Amazon, under the Design department.	1
Urgent! Your internship slot at random-fake.com awaits. Send documents to sketchyplace.com.	0
We confirm that Eva Brown successfully completed a project-based internship at Microsoft during May–January.	1
Secure your certificate now! Internship confirmed at scamjobs.io after payment.	0
You’ve been selected for an internship. Send your ID proof to unverified-company.net.	0
This letter serves as an official certificate of internship for Clara Johnson at TCS, under the HR department.	1
This is to certify that John Doe has completed an internship at Amazon from November to November.	1
Certificate of internship: The bearer of this letter, Clara Johnson, is certified for internship at Microsoft.	1
This letter serves as an official certificate of internship for John Doe at Amazon, under the Research department.	1
Congratulation! You have won an internship from quickjobsnow.biz. Share your Aadhaar to confirm.	0
This letter serves as an official certificate of internship for John Doe at WIPRO, under the HR department.	1
We confirm that Eva Brown successfully completed a project-based internship at TCS during April–March.	1
Certificate of internship: The bearer of this letter, John Doe, is certified for internship at Infosys.	1
Certificate of internship: The bearer of this letter, Bob Smith, is certified for internship at Amazon.	1
We confirm that Daniel Lee successfully completed a project-based internship at TCS during May–October.	1
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to fraudsite.info.	0
We confirm that Bob Smith successfully completed a project-based internship at Google during May–August.	1
Certificate of internship: The bearer of this letter, John Doe, is certified for internship at Amazon.	1
This is to certify that John Doe has completed an internship at Google from October to March.	1
This letter serves as an official certificate of internship for Clara Johnson at WIPRO, under the Design department.	1
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
We confirm that Bob Smith successfully completed a project-based internship at Google during July–February.	1
